Artist,Chord Progression,Genre,Popularity,Song
Jason Mraz,"6,4,1,5",acoustic,85.0,I'm Yours
Jason Mraz,"6,4,1,5",happy,85.0,I'm Yours
Jason Mraz,"6,4,1,5",singer-songwriter,85.0,I'm Yours
Jason Mraz,"6,4,1,5",Love,85.0,I'm Yours
Jason Mraz,"6,4,1,5",chill,85.0,I'm Yours
Kelly Clarkson,"6,4,1,5",pop,59.0,Already Gone
Kelly Clarkson,"6,4,1,5",female vocalists,59.0,Already Gone
Kelly Clarkson,"6,4,1,5",Kelly Clarkson,59.0,Already Gone
Kelly Clarkson,"6,4,1,5",Ballad,59.0,Already Gone
Kelly Clarkson,"6,4,1,5",american,59.0,Already Gone
Maroon 5,"6,4,1,5",pop,58.0,Never gonna leave this bed
Maroon 5,"6,4,1,5",rock,58.0,Never gonna leave this bed
Maroon 5,"6,4,1,5",male vocalists,58.0,Never gonna leave this bed
Maroon 5,"6,4,1,5",maroon 5,58.0,Never gonna leave this bed
Maroon 5,"6,4,1,5",love at first listen,58.0,Never gonna leave this bed
Maroon 5,"6,4,1,5",pop,75.0,She Will Be Loved
Maroon 5,"6,4,1,5",maroon 5,75.0,She Will Be Loved
Maroon 5,"6,4,1,5",rock,75.0,She Will Be Loved
Maroon 5,"6,4,1,5",alternative,75.0,She Will Be Loved
Maroon 5,"6,4,1,5",pop rock,75.0,She Will Be Loved
Matchbox 20,"6,4,1,5",rock,62.0,Real World
Matchbox 20,"6,4,1,5",90s,62.0,Real World
Matchbox 20,"6,4,1,5",alternative rock,62.0,Real World
Matchbox 20,"6,4,1,5",matchbox twenty,62.0,Real World
Matchbox 20,"6,4,1,5",alternative,62.0,Real World
Of Monsters And Men,"6,4,1,5",indie,77.0,Little Talks
Of Monsters And Men,"6,4,1,5",folk,77.0,Little Talks
Of Monsters And Men,"6,4,1,5",alternative,77.0,Little Talks
Of Monsters And Men,"6,4,1,5",indie folk,77.0,Little Talks
Of Monsters And Men,"6,4,1,5",icelandic,77.0,Little Talks
Green Day,"6,4,1,5",punk rock,77.0,21 Guns
Green Day,"6,4,1,5",rock,77.0,21 Guns
Green Day,"6,4,1,5",alternative rock,77.0,21 Guns
Green Day,"6,4,1,5",green day,77.0,21 Guns
Green Day,"6,4,1,5",punk,77.0,21 Guns
Green Day,"6,4,1,5",rock,75.0,Boulevard of Broken Dreams
Green Day,"6,4,1,5",punk rock,75.0,Boulevard of Broken Dreams
Green Day,"6,4,1,5",green day,75.0,Boulevard of Broken Dreams
Green Day,"6,4,1,5",punk,75.0,Boulevard of Broken Dreams
Green Day,"6,4,1,5",alternative,75.0,Boulevard of Broken Dreams
Green Day,"6,4,1,5",punk rock,68.0,Holiday
Green Day,"6,4,1,5",rock,68.0,Holiday
Green Day,"6,4,1,5",punk,68.0,Holiday
Green Day,"6,4,1,5",green day,68.0,Holiday
Green Day,"6,4,1,5",alternative,68.0,Holiday
Linkin Park,"6,4,1,5",rock,83.0,Numb
Linkin Park,"6,4,1,5",Nu Metal,83.0,Numb
Linkin Park,"6,4,1,5",Linkin Park,83.0,Numb
Linkin Park,"6,4,1,5",alternative rock,83.0,Numb
Linkin Park,"6,4,1,5",alternative,83.0,Numb
Sum 41,"6,4,1,5",punk rock,57.0,Walking Disaster
Sum 41,"6,4,1,5",pop punk,57.0,Walking Disaster
Sum 41,"6,4,1,5",punk,57.0,Walking Disaster
Sum 41,"6,4,1,5",sum 41,57.0,Walking Disaster
Sum 41,"6,4,1,5",rock,57.0,Walking Disaster
Creedence Clearwater Revival,"6,4,1,5",classic rock,68.0,Lookin' Out My Back Door
Creedence Clearwater Revival,"6,4,1,5",rock,68.0,Lookin' Out My Back Door
Creedence Clearwater Revival,"6,4,1,5",Southern Rock,68.0,Lookin' Out My Back Door
Creedence Clearwater Revival,"6,4,1,5",60s,68.0,Lookin' Out My Back Door
Creedence Clearwater Revival,"6,4,1,5",oldies,68.0,Lookin' Out My Back Door
Lady Gaga,"6,4,1,5",pop,65.0,Paparazzi
Lady Gaga,"6,4,1,5",Lady Gaga,65.0,Paparazzi
Lady Gaga,"6,4,1,5",dance,65.0,Paparazzi
Lady Gaga,"6,4,1,5",female vocalists,65.0,Paparazzi
Lady Gaga,"6,4,1,5",Paparazzi,65.0,Paparazzi
Yiruma,"6,4,1,5",piano,60.0,River flows in you
Yiruma,"6,4,1,5",instrumental,60.0,River flows in you
Yiruma,"6,4,1,5",Classical,60.0,River flows in you
Yiruma,"6,4,1,5",twilight,60.0,River flows in you
Yiruma,"6,4,1,5",yiruma,60.0,River flows in you
Roxette,"6,4,1,5",80s,75.0,Listen To Your Heart
Roxette,"6,4,1,5",pop,75.0,Listen To Your Heart
Roxette,"6,4,1,5",Roxette,75.0,Listen To Your Heart
Roxette,"6,4,1,5",rock,75.0,Listen To Your Heart
Roxette,"6,4,1,5",female vocalists,75.0,Listen To Your Heart
Lady Gaga,"6,4,1,5",pop,62.0,Alejandro
Lady Gaga,"6,4,1,5",Lady Gaga,62.0,Alejandro
Lady Gaga,"6,4,1,5",dance,62.0,Alejandro
Lady Gaga,"6,4,1,5",electronic,62.0,Alejandro
Lady Gaga,"6,4,1,5",female vocalists,62.0,Alejandro
Deep Blue Something,"6,4,1,5",90s,41.0,Breakfast At Tiffany's
Deep Blue Something,"6,4,1,5",pop,41.0,Breakfast At Tiffany's
Deep Blue Something,"6,4,1,5",rock,41.0,Breakfast At Tiffany's
Deep Blue Something,"6,4,1,5",one hit wonder,41.0,Breakfast At Tiffany's
Deep Blue Something,"6,4,1,5",alternative,41.0,Breakfast At Tiffany's
Britney Spears,"6,4,1,5",pop,58.0,Born to make you happy
Britney Spears,"6,4,1,5",Britney Spears,58.0,Born to make you happy
Britney Spears,"6,4,1,5",female vocalists,58.0,Born to make you happy
Britney Spears,"6,4,1,5",90s,58.0,Born to make you happy
Britney Spears,"6,4,1,5",Love,58.0,Born to make you happy
Passion Pit,"6,4,1,5",indie,69.0,Take A Walk
Passion Pit,"6,4,1,5",indie pop,69.0,Take A Walk
Passion Pit,"6,4,1,5",summer,69.0,Take A Walk
Passion Pit,"6,4,1,5",pop,69.0,Take A Walk
Passion Pit,"6,4,1,5",electronic,69.0,Take A Walk
Dispatch,"6,4,1,5",acoustic,63.0,The General
Dispatch,"6,4,1,5",indie,63.0,The General
Dispatch,"6,4,1,5",chill,63.0,The General
Dispatch,"6,4,1,5",Mellow,63.0,The General
Dispatch,"6,4,1,5",rock,63.0,The General
Red Hot Chili Peppers,"6,4,1,5",rock,80.0,Otherside
Red Hot Chili Peppers,"6,4,1,5",alternative rock,80.0,Otherside
Red Hot Chili Peppers,"6,4,1,5",alternative,80.0,Otherside
Red Hot Chili Peppers,"6,4,1,5",Red Hot Chili Peppers,80.0,Otherside
Red Hot Chili Peppers,"6,4,1,5",funk,80.0,Otherside
Phillip Phillips,"6,4,1,5",folk,68.0,Home
Phillip Phillips,"6,4,1,5",country,68.0,Home
Phillip Phillips,"6,4,1,5",indie folk,68.0,Home
Phillip Phillips,"6,4,1,5",acoustic,68.0,Home
Phillip Phillips,"6,4,1,5",10s,68.0,Home
Armin van Buuren,"6,4,1,5",trance,67.0,This Is What It Feels Like
Armin van Buuren,"6,4,1,5",dance,67.0,This Is What It Feels Like
Armin van Buuren,"6,4,1,5",House,67.0,This Is What It Feels Like
Armin van Buuren,"6,4,1,5",electronic,67.0,This Is What It Feels Like
Armin van Buuren,"6,4,1,5",Armin van Buuren,67.0,This Is What It Feels Like
Demi Lovato,"6,4,1,5",pop,76.0,Heart Attack
Demi Lovato,"6,4,1,5",Demi Lovato,76.0,Heart Attack
Demi Lovato,"6,4,1,5",Heart attack,76.0,Heart Attack
Demi Lovato,"6,4,1,5",dance,76.0,Heart Attack
Demi Lovato,"6,4,1,5",demi,76.0,Heart Attack
Florida Georgia Line,"6,4,1,5",country,64.0,Get Your Shine On
Florida Georgia Line,"6,4,1,5",country cool,64.0,Get Your Shine On
Florida Georgia Line,"6,4,1,5",Driving,64.0,Get Your Shine On
Florida Georgia Line,"6,4,1,5",pop country,64.0,Get Your Shine On
Florida Georgia Line,"6,4,1,5",twang,64.0,Get Your Shine On
Klaus Badelt,"6,4,1,5",Soundtrack,61.0,He's a Pirate
Klaus Badelt,"6,4,1,5",instrumental,61.0,He's a Pirate
Klaus Badelt,"6,4,1,5",Pirates of the Caribbean,61.0,He's a Pirate
Klaus Badelt,"6,4,1,5",epic,61.0,He's a Pirate
Klaus Badelt,"6,4,1,5",pirate,61.0,He's a Pirate
Iyaz,"6,4,1,5",iyaz,74.0,Replay
Iyaz,"6,4,1,5",pop,74.0,Replay
Iyaz,"6,4,1,5",replAy,74.0,Replay
Iyaz,"6,4,1,5",catchy,74.0,Replay
Iyaz,"6,4,1,5",Hip-Hop,74.0,Replay
The Veronicas,"6,4,1,5",pop,49.0,Everything I'm Not
The Veronicas,"6,4,1,5",female vocalists,49.0,Everything I'm Not
The Veronicas,"6,4,1,5",pop rock,49.0,Everything I'm Not
The Veronicas,"6,4,1,5",rock,49.0,Everything I'm Not
The Veronicas,"6,4,1,5",the veronicas,49.0,Everything I'm Not
The Veronicas,"6,4,1,5",pop rock,55.0,4ever
The Veronicas,"6,4,1,5",pop,55.0,4ever
The Veronicas,"6,4,1,5",female vocalists,55.0,4ever
The Veronicas,"6,4,1,5",rock,55.0,4ever
The Veronicas,"6,4,1,5",australian,55.0,4ever
Shania Twain,"6,4,1,5",country,70.0,That Don't Impress Me Much
Shania Twain,"6,4,1,5",pop,70.0,That Don't Impress Me Much
Shania Twain,"6,4,1,5",female vocalists,70.0,That Don't Impress Me Much
Shania Twain,"6,4,1,5",Shania Twain,70.0,That Don't Impress Me Much
Shania Twain,"6,4,1,5",90s,70.0,That Don't Impress Me Much
Miley Cyrus,"6,4,1,5",pop,77.0,Wrecking Ball
Miley Cyrus,"6,4,1,5",love at first listen,77.0,Wrecking Ball
Miley Cyrus,"6,4,1,5",Ballad,77.0,Wrecking Ball
Miley Cyrus,"6,4,1,5",2013,77.0,Wrecking Ball
Miley Cyrus,"6,4,1,5",Miley Cyrus,77.0,Wrecking Ball
Bush,"6,4,1,5",Grunge,67.0,Glycerine
Bush,"6,4,1,5",rock,67.0,Glycerine
Bush,"6,4,1,5",alternative,67.0,Glycerine
Bush,"6,4,1,5",90s,67.0,Glycerine
Bush,"6,4,1,5",alternative rock,67.0,Glycerine
Patent Pending,"6,4,1,5",pop punk,44.0,Hey Mario
Patent Pending,"6,4,1,5",video game,44.0,Hey Mario
Patent Pending,"6,4,1,5",fun,44.0,Hey Mario
Patent Pending,"6,4,1,5",game,44.0,Hey Mario
Patent Pending,"6,4,1,5",love at first listen,44.0,Hey Mario
Chris Tomlin,"6,4,1,5",christian,65.0,Our God
Chris Tomlin,"6,4,1,5",worship,65.0,Our God
Chris Tomlin,"6,4,1,5",Chris Tomlin,65.0,Our God
Chris Tomlin,"6,4,1,5",Our God,65.0,Our God
Chris Tomlin,"6,4,1,5",gospel,65.0,Our God
Eric Clapton,"6,4,1,5",classic rock,61.0,Tears in Heaven
Eric Clapton,"6,4,1,5",blues,61.0,Tears in Heaven
Eric Clapton,"6,4,1,5",acoustic,61.0,Tears in Heaven
Eric Clapton,"6,4,1,5",guitar,61.0,Tears in Heaven
Eric Clapton,"6,4,1,5",rock,61.0,Tears in Heaven
Globus,"6,4,1,5",orchestral,33.0,Europa
Globus,"6,4,1,5",epic,33.0,Europa
Globus,"6,4,1,5",cinematic rock,33.0,Europa
Globus,"6,4,1,5",rock,33.0,Europa
Globus,"6,4,1,5",choral,33.0,Europa
Steve Winwood,"6,4,1,5",80s,65.0,Higher Love
Steve Winwood,"6,4,1,5",classic rock,65.0,Higher Love
Steve Winwood,"6,4,1,5",pop,65.0,Higher Love
Steve Winwood,"6,4,1,5",steve winwood,65.0,Higher Love
Steve Winwood,"6,4,1,5",rock,65.0,Higher Love
Del Amitri,"6,4,1,5",rock,36.0,Nothing Ever Happens
Del Amitri,"6,4,1,5",pop,36.0,Nothing Ever Happens
Del Amitri,"6,4,1,5",acoustic,36.0,Nothing Ever Happens
Del Amitri,"6,4,1,5",Scottish,36.0,Nothing Ever Happens
Del Amitri,"6,4,1,5",90s,36.0,Nothing Ever Happens
Afrojack,"6,4,1,5",electronic,60.0,The Spark
Afrojack,"6,4,1,5",dance,60.0,The Spark
Afrojack,"6,4,1,5",Afrojack,60.0,The Spark
Afrojack,"6,4,1,5",2013 single,60.0,The Spark
Afrojack,"6,4,1,5",pop,60.0,The Spark
Katy Perry,"6,4,1,5",pop,75.0,Unconditionally
Katy Perry,"6,4,1,5",Ballad,75.0,Unconditionally
Katy Perry,"6,4,1,5",katy perry,75.0,Unconditionally
Katy Perry,"6,4,1,5",love at first listen,75.0,Unconditionally
Katy Perry,"6,4,1,5",prism,75.0,Unconditionally
Josh Groban,"6,4,1,5",Josh Groban,60.0,You Raise Me Up
Josh Groban,"6,4,1,5",easy listening,60.0,You Raise Me Up
Josh Groban,"6,4,1,5",pop,60.0,You Raise Me Up
Josh Groban,"6,4,1,5",Love,60.0,You Raise Me Up
Josh Groban,"6,4,1,5",classical pop,60.0,You Raise Me Up
The Offspring,"6,4,1,5",punk rock,79.0,You're Gonna Go Far Kid
The Offspring,"6,4,1,5",rock,79.0,You're Gonna Go Far Kid
The Offspring,"6,4,1,5",punk,79.0,You're Gonna Go Far Kid
The Offspring,"6,4,1,5",The Offspring,79.0,You're Gonna Go Far Kid
The Offspring,"6,4,1,5",dance fucker dance,79.0,You're Gonna Go Far Kid
Manowar,"6,4,1,5",heavy metal,48.0,Master of the wind
Manowar,"6,4,1,5",Ballad,48.0,Master of the wind
Manowar,"6,4,1,5",metal,48.0,Master of the wind
Manowar,"6,4,1,5",true metal,48.0,Master of the wind
Manowar,"6,4,1,5",manowar,48.0,Master of the wind
Iron Maiden,"6,4,1,5",heavy metal,14.0,No more lies
Iron Maiden,"6,4,1,5",metal,14.0,No more lies
Iron Maiden,"6,4,1,5",Iron Maiden,14.0,No more lies
Iron Maiden,"6,4,1,5",NWOBHM,14.0,No more lies
Iron Maiden,"6,4,1,5",rock,14.0,No more lies
Luke Bryan,"6,4,1,5",country,63.0,Crash My Party
Luke Bryan,"6,4,1,5",KKK Country,63.0,Crash My Party
Luke Bryan,"6,4,1,5",racist country,63.0,Crash My Party
Luke Bryan,"6,4,1,5",similar to johnny rebel,63.0,Crash My Party
Luke Bryan,"6,4,1,5",edgy,63.0,Crash My Party
Pegboard Nerds,"6,4,1,5",dubstep,46.0,Self Destruct
Pegboard Nerds,"6,4,1,5",electronic,46.0,Self Destruct
Pegboard Nerds,"6,4,1,5",electronica,46.0,Self Destruct
Pegboard Nerds,"6,4,1,5",remix,46.0,Self Destruct
Pegboard Nerds,"6,4,1,5",Brostep,46.0,Self Destruct
Eagle Eye Cherry,"6,4,1,5",90s,66.0,Save Tonight
Eagle Eye Cherry,"6,4,1,5",rock,66.0,Save Tonight
Eagle Eye Cherry,"6,4,1,5",pop,66.0,Save Tonight
Eagle Eye Cherry,"6,4,1,5",alternative,66.0,Save Tonight
Eagle Eye Cherry,"6,4,1,5",pop rock,66.0,Save Tonight
Natalie Imbruglia,"6,4,1,5",pop,67.0,Torn
Natalie Imbruglia,"6,4,1,5",female vocalists,67.0,Torn
Natalie Imbruglia,"6,4,1,5",90s,67.0,Torn
Natalie Imbruglia,"6,4,1,5",rock,67.0,Torn
Natalie Imbruglia,"6,4,1,5",australian,67.0,Torn
Switchfoot,"6,4,1,5",rock,52.0,Your Love is a Song
Switchfoot,"6,4,1,5",christian,52.0,Your Love is a Song
Switchfoot,"6,4,1,5",alternative,52.0,Your Love is a Song
Switchfoot,"6,4,1,5",christian rock,52.0,Your Love is a Song
Switchfoot,"6,4,1,5",awesome lyrics,52.0,Your Love is a Song
A Great Big World,"6,4,1,5",indie pop,80.0,Say Something
A Great Big World,"6,4,1,5",indie,80.0,Say Something
A Great Big World,"6,4,1,5",sad,80.0,Say Something
A Great Big World,"6,4,1,5",pop,80.0,Say Something
A Great Big World,"6,4,1,5",piano,80.0,Say Something
Enya,"6,4,1,5",celtic,67.0,May It Be
Enya,"6,4,1,5",new age,67.0,May It Be
Enya,"6,4,1,5",Soundtrack,67.0,May It Be
Enya,"6,4,1,5",enya,67.0,May It Be
Enya,"6,4,1,5",female vocalists,67.0,May It Be
Imagine Dragons,"6,4,1,5",rock,75.0,Demons
Imagine Dragons,"6,4,1,5",indie,75.0,Demons
Imagine Dragons,"6,4,1,5",alternative,75.0,Demons
Imagine Dragons,"6,4,1,5",indie rock,75.0,Demons
Imagine Dragons,"6,4,1,5",IMAGINE DRAGONS,75.0,Demons
Klingande,"6,4,1,5",electronic,50.0,Punga
Klingande,"6,4,1,5",dance,50.0,Punga
Klingande,"6,4,1,5",deep house,50.0,Punga
Klingande,"6,4,1,5",tropical house,50.0,Punga
Klingande,"6,4,1,5",pop,50.0,Punga
Sophie B Hawkins,"6,4,1,5",pop,55.0,As I Lay Me Down
Sophie B Hawkins,"6,4,1,5",female vocalists,55.0,As I Lay Me Down
Sophie B Hawkins,"6,4,1,5",90s,55.0,As I Lay Me Down
Sophie B Hawkins,"6,4,1,5",singer-songwriter,55.0,As I Lay Me Down
Sophie B Hawkins,"6,4,1,5",Mellow,55.0,As I Lay Me Down
Iron Maiden,"6,4,1,5",heavy metal,24.0,The Wicker Man
Iron Maiden,"6,4,1,5",metal,24.0,The Wicker Man
Iron Maiden,"6,4,1,5",Iron Maiden,24.0,The Wicker Man
Iron Maiden,"6,4,1,5",NWOBHM,24.0,The Wicker Man
Iron Maiden,"6,4,1,5",hard rock,24.0,The Wicker Man
Scorpions,"6,4,1,5",classic rock,74.0,Still loving you
Scorpions,"6,4,1,5",rock,74.0,Still loving you
Scorpions,"6,4,1,5",hard rock,74.0,Still loving you
Scorpions,"6,4,1,5",80s,74.0,Still loving you
Scorpions,"6,4,1,5",Ballad,74.0,Still loving you
Adel Tawil,"6,4,1,5",pop,61.0,Lieder
Adel Tawil,"6,4,1,5",rock,61.0,Lieder
Adel Tawil,"6,4,1,5",deutsch,61.0,Lieder
Adel Tawil,"6,4,1,5",german,61.0,Lieder
Adel Tawil,"6,4,1,5",Musikgruppe Berufsbildungswerk Neumuenster,61.0,Lieder
Paris Hilton,"6,4,1,5",pop,49.0,Nothing In This World
Paris Hilton,"6,4,1,5",dance,49.0,Nothing In This World
Paris Hilton,"6,4,1,5",Paris Hilton,49.0,Nothing In This World
Paris Hilton,"6,4,1,5",catchy,49.0,Nothing In This World
Paris Hilton,"6,4,1,5",electropop,49.0,Nothing In This World
Enrique Iglesias,"6,4,1,5",latin,55.0,Bailamos
Enrique Iglesias,"6,4,1,5",pop,55.0,Bailamos
Enrique Iglesias,"6,4,1,5",dance,55.0,Bailamos
Enrique Iglesias,"6,4,1,5",Enrique Iglesias,55.0,Bailamos
Enrique Iglesias,"6,4,1,5",spanish,55.0,Bailamos
Alligatoah,"6,4,1,5",german,67.0,Willst Du
Alligatoah,"6,4,1,5",pop,67.0,Willst Du
Alligatoah,"6,4,1,5",rap,67.0,Willst Du
Alligatoah,"6,4,1,5",deutsch,67.0,Willst Du
Alligatoah,"6,4,1,5",german hiphop,67.0,Willst Du
Ozzy Osbourne,"6,4,1,5",heavy metal,79.0,Crazy Train
Ozzy Osbourne,"6,4,1,5",metal,79.0,Crazy Train
Ozzy Osbourne,"6,4,1,5",hard rock,79.0,Crazy Train
Ozzy Osbourne,"6,4,1,5",classic rock,79.0,Crazy Train
Ozzy Osbourne,"6,4,1,5",rock,79.0,Crazy Train
A-ha,"6,4,1,5",80s,85.0,Take On Me
A-ha,"6,4,1,5",pop,85.0,Take On Me
A-ha,"6,4,1,5",new wave,85.0,Take On Me
A-ha,"6,4,1,5",synthpop,85.0,Take On Me
A-ha,"6,4,1,5",synth pop,85.0,Take On Me
Bonnie Mckee,"6,4,1,5",pop,50.0,American Girl
Bonnie Mckee,"6,4,1,5",summer,50.0,American Girl
Bonnie Mckee,"6,4,1,5",electronic,50.0,American Girl
Bonnie Mckee,"6,4,1,5",singer-songwriter,50.0,American Girl
Bonnie Mckee,"6,4,1,5",electropop,50.0,American Girl
Virtual Riot,"6,4,1,5",electro,54.0,Energy Drink
Virtual Riot,"6,4,1,5",electronic,54.0,Energy Drink
Virtual Riot,"6,4,1,5",electro house,54.0,Energy Drink
Virtual Riot,"6,4,1,5",no vocals,54.0,Energy Drink
Virtual Riot,"6,4,1,5",virtual riot,54.0,Energy Drink
Gary Allan,"6,4,1,5",country,40.0,Smoke Rings in the Dark
Gary Allan,"6,4,1,5",gary allan,40.0,Smoke Rings in the Dark
Gary Allan,"6,4,1,5",Smoke Rings In the Dark,40.0,Smoke Rings in the Dark
Gary Allan,"6,4,1,5",male country,40.0,Smoke Rings in the Dark
Gary Allan,"6,4,1,5",linedance,40.0,Smoke Rings in the Dark
Flo RIda,"6,4,1,5",Hip-Hop,76.0,Whistle
Flo RIda,"6,4,1,5",Flo Rida,76.0,Whistle
Flo RIda,"6,4,1,5",pop,76.0,Whistle
Flo RIda,"6,4,1,5",2012,76.0,Whistle
Flo RIda,"6,4,1,5",dance,76.0,Whistle
The Offspring,"6,4,1,5",punk rock,73.0,Self Esteem
The Offspring,"6,4,1,5",punk,73.0,Self Esteem
The Offspring,"6,4,1,5",rock,73.0,Self Esteem
The Offspring,"6,4,1,5",90s,73.0,Self Esteem
The Offspring,"6,4,1,5",alternative,73.0,Self Esteem
Sanna Nielsen,"6,4,1,5",Eurovision,57.0,Undo
Sanna Nielsen,"6,4,1,5",swedish,57.0,Undo
Sanna Nielsen,"6,4,1,5",Sweden,57.0,Undo
Sanna Nielsen,"6,4,1,5",Eurovision Song Contest,57.0,Undo
Sanna Nielsen,"6,4,1,5",ESC,57.0,Undo
Alligatoah,"6,4,1,5",rap,57.0,Narben
Alligatoah,"6,4,1,5",Hip-Hop,57.0,Narben
Alligatoah,"6,4,1,5",hip hop,57.0,Narben
Alligatoah,"6,4,1,5",pop,57.0,Narben
Alligatoah,"6,4,1,5",german,57.0,Narben
Daddy Yankee,"6,4,1,5",Reggaeton,73.0,Limbo
Daddy Yankee,"6,4,1,5",Nassa,73.0,Limbo
Daddy Yankee,"6,4,1,5",reggae,73.0,Limbo
Daddy Yankee,"6,4,1,5",latin,73.0,Limbo
Daddy Yankee,"6,4,1,5",youtube,73.0,Limbo
Tiesto,"6,4,1,5",electronic,71.0,Red Lights
Tiesto,"6,4,1,5",dance,71.0,Red Lights
Tiesto,"6,4,1,5",pop,71.0,Red Lights
Tiesto,"6,4,1,5",dance pop,71.0,Red Lights
Tiesto,"6,4,1,5",2014,71.0,Red Lights
The Script,"6,4,1,5",pop,73.0,Hall of Fame
The Script,"6,4,1,5",hall of fame,73.0,Hall of Fame
The Script,"6,4,1,5",pop rock,73.0,Hall of Fame
The Script,"6,4,1,5",rock,73.0,Hall of Fame
The Script,"6,4,1,5",irish,73.0,Hall of Fame
John Legend,"6,4,1,5",rnb,87.0,All of Me
John Legend,"6,4,1,5",pop,87.0,All of Me
John Legend,"6,4,1,5",2014,87.0,All of Me
John Legend,"6,4,1,5",Love,87.0,All of Me
John Legend,"6,4,1,5",r&b,87.0,All of Me
Mumford and Sons,"6,4,1,5",folk,69.0,Little Lion Man
Mumford and Sons,"6,4,1,5",indie folk,69.0,Little Lion Man
Mumford and Sons,"6,4,1,5",indie,69.0,Little Lion Man
Mumford and Sons,"6,4,1,5",british,69.0,Little Lion Man
Mumford and Sons,"6,4,1,5",music to chase squirrels by,69.0,Little Lion Man
Florida Georgia Line,"6,4,1,5",country,72.0,Cruise
Florida Georgia Line,"6,4,1,5",summer,72.0,Cruise
Florida Georgia Line,"6,4,1,5",cruise,72.0,Cruise
Florida Georgia Line,"6,4,1,5",flo rida Georgia line cruise,72.0,Cruise
Florida Georgia Line,"6,4,1,5",american,72.0,Cruise
Red Hot Chili Peppers,"6,4,1,5",rock,83.0,Under The Bridge
Red Hot Chili Peppers,"6,4,1,5",alternative,83.0,Under The Bridge
Red Hot Chili Peppers,"6,4,1,5",Red Hot Chili Peppers,83.0,Under The Bridge
Red Hot Chili Peppers,"6,4,1,5",90s,83.0,Under The Bridge
Red Hot Chili Peppers,"6,4,1,5",alternative rock,83.0,Under The Bridge
Austra,"6,4,1,5",synthpop,34.0,Painful Like
Austra,"6,4,1,5",female vocalists,34.0,Painful Like
Austra,"6,4,1,5",Canadian,34.0,Painful Like
Austra,"6,4,1,5",2013,34.0,Painful Like
Austra,"6,4,1,5",10s,34.0,Painful Like
Scott McKenzie,"6,4,1,5",60s,56.0,San Francisco
Scott McKenzie,"6,4,1,5",oldies,56.0,San Francisco
Scott McKenzie,"6,4,1,5",classic rock,56.0,San Francisco
Scott McKenzie,"6,4,1,5",Flower Power,56.0,San Francisco
Scott McKenzie,"6,4,1,5",folk,56.0,San Francisco
Guns N' Roses,"6,4,1,5",rock,68.0,Patience
Guns N' Roses,"6,4,1,5",hard rock,68.0,Patience
Guns N' Roses,"6,4,1,5",classic rock,68.0,Patience
Guns N' Roses,"6,4,1,5",Guns N Roses,68.0,Patience
Guns N' Roses,"6,4,1,5",80s,68.0,Patience
Justice Crew,"6,4,1,5",australian,50.0,Que Sera
Justice Crew,"6,4,1,5",fun,50.0,Que Sera
Justice Crew,"6,4,1,5",pop,50.0,Que Sera
Justice Crew,"6,4,1,5",dance,50.0,Que Sera
Justice Crew,"6,4,1,5",Radio,50.0,Que Sera
Fall Out Boy,"6,4,1,5",pop punk,58.0,Young Volcanoes
Fall Out Boy,"6,4,1,5",Fall Out Boy,58.0,Young Volcanoes
Fall Out Boy,"6,4,1,5",alternative,58.0,Young Volcanoes
Fall Out Boy,"6,4,1,5",pop rock,58.0,Young Volcanoes
Fall Out Boy,"6,4,1,5",american,58.0,Young Volcanoes
Dido,"6,4,1,5",pop,56.0,White Flag
Dido,"6,4,1,5",female vocalists,56.0,White Flag
Dido,"6,4,1,5",dido,56.0,White Flag
Dido,"6,4,1,5",chillout,56.0,White Flag
Dido,"6,4,1,5",british,56.0,White Flag
Lana Del Rey,"6,4,1,5",alternative,65.0,Old Money
Lana Del Rey,"6,4,1,5",love at first listen,65.0,Old Money
Lana Del Rey,"6,4,1,5",indie,65.0,Old Money
Lana Del Rey,"6,4,1,5",melancholy,65.0,Old Money
Lana Del Rey,"6,4,1,5",pop,65.0,Old Money
John Mayer,"6,4,1,5",acoustic,69.0,Half of My Heart
John Mayer,"6,4,1,5",john mayer,69.0,Half of My Heart
John Mayer,"6,4,1,5",pop,69.0,Half of My Heart
John Mayer,"6,4,1,5",indie,69.0,Half of My Heart
John Mayer,"6,4,1,5",male vocalists,69.0,Half of My Heart
AFI,"6,4,1,5",punk rock,59.0,Girl's Not Grey
AFI,"6,4,1,5",punk,59.0,Girl's Not Grey
AFI,"6,4,1,5",rock,59.0,Girl's Not Grey
AFI,"6,4,1,5",AFI,59.0,Girl's Not Grey
AFI,"6,4,1,5",emo,59.0,Girl's Not Grey
Green Day,"6,4,1,5",pop punk,47.0,X-Kid
Green Day,"6,4,1,5",rock,47.0,X-Kid
Green Day,"6,4,1,5",punk rock,47.0,X-Kid
Green Day,"6,4,1,5",punk,47.0,X-Kid
Green Day,"6,4,1,5",alternative,47.0,X-Kid
Avicii,"6,4,1,5",2014,69.0,The Days
Avicii,"6,4,1,5",electronic,69.0,The Days
Avicii,"6,4,1,5",robbie williams,69.0,The Days
Avicii,"6,4,1,5",2014 single,69.0,The Days
Avicii,"6,4,1,5",pop,69.0,The Days
3OH3,"6,4,1,5",electronic,34.0,Don't Trust Me
3OH3,"6,4,1,5",dance,34.0,Don't Trust Me
3OH3,"6,4,1,5",pop,34.0,Don't Trust Me
